20:43:00	8.43, said Thomas Flanagan, as he cut the cards placed before him by Gauthier Ralph. There was a moment's pause.	Around the world in eighty days	Jules Verne
20:44:00	8.44! said John Sullivan, in a voice that betrayed his emotion. Only one minute more and the wager would be won.	Around the world in eighty days	Jules Verne
20:45:00	If I leave this evening on the 8.45 train to Dover, I can be back here at the Reform Club by 8.45 on Saturday 21 December.	Around the World in Eighty Days	Jules Verne
20:45:00	Beaver arrived at quarter to nine in a state of high self-approval; he had refused two invitations for dinner while dressing that evening.	A Handful of Dust	Evelyn Waugh
20:50:00	He was, yes, always home from work by 2050 on Thursdays.	Infinite Jest	David Foster Wallace
20:50:00	All the clocks in London were striking ten minutes before nine.	Around the world in eighty days	Jules Verne
20:50:00	Ah Diagram "Buttons for IMC functions". But what are IMC functions?	Bridget Jones's Diary	Helen Fielding
20:50:00	"It wants only ten minutes to nine." "Good God!" she exclaimed, turning quite pale. "What am I to do?"	The Reluctant Widow	Georgette Heyer
20:53:00	Only eight fifty-three. The partners' decision meeting starts in seven minutes. I'm not sure I can bear this.	The Undomestic Goddess	Sophie Kinsella
20:55:00	Decide to ignore that page	Bridget Jones's Diary	Helen Fielding
20:57:00	"ticking and striking and getting you late for dinner." He glanced again at the clock in the tower. The hands stood at three minutes to nine.	The Four Million	O. Henry
20:58:00	"What time is it?" she asked, quiet, definite, hopeless. "Two minutes to nine," he replied, telling the truth with a struggle.	Sons and Lovers	D H Lawrence
20:02:00	An evening train went at two minutes past eight. `Yes, I shall be in time.' She gave orders for the other horses to be put in the carriage.	Anna Karenina	Lev Tolstoy
20:20:00	At 20.20 all ships had completed oiling. Hove to, they had had the utmost difficulty in keeping position in that great wind.	H.M.S. Ulysses	Alistair MacLean
20:25:00	She was saved. It was only five and twenty past eight.	The Listerdale mystery	Agatha Christie
20:30:00	Half-past eight and there is not a spot upon a mile of road, no shadow thrown that might turn out a man or woman.	Inniskeen Road: July Evening	Patrick Kavanagh
20:50:00	Its face indicated ten minutes to nine. Mrs Verloc cared nothing for time, and the ticking went on.	The Secret Agent	
21:00:00	It was nine o'clock at night upon the second of August - the most terrible August in the history of the world.	His Last Bow An Epilogue of Sherlock Holmes	Arthur Conan Doyle
21:00:00	At 2100 at night it's cold out.	Infinite Jest	David Foster Wallace
21:00:00	That night at nine the President addressed the nation.	All the President's Men	Bernstein & Woodward
21:00:00	Early November. It's nine o'clock. The Great Tits are banging against the window.	Out Stealing Horses	Per Petterson
21:10:00	21:10 Press numbers and nothing happens. Wish stupid video had never been invented	Bridget Jones's Diary	Helen Fielding
21:15:00	Should we try to walk to Clapham High Street? But it's bloody miles away. I glance at my watch and am shocked to see that it's nine-fifteen.	Can You Keep a Secret?	Sophie Kinsella
21:20:00	9.20 p.m. Have juice and a snack	The Curious Incident of the Dog in the Night-time	Mark Haddon
21:25:00	21:25 Realize was using telly remote control by mistake. Now News has come on	Bridget Jones's Diary	Helen Fielding
21:28:00	From that moment on - 9:28 in the evening, June 18, 1941 - everything was different.	Everything is Illuminated	Jonathan Safran Foer
21:30:00	9.30 p.m. Go to bed	The Curious Incident of the Dog in the Night-time	Mark Haddon
21:30:00	Forty-eight years old, profoundly asleep at nine thirty on a Friday night - this is modern professional life.	Saturday	Ian Mc Ewan
21:35:00	The Sergeant jotted it down on a piece of paper. 'That checks up with his own story: 9.35 p.m. Budd leaves; the North dame arrives.'	A Blunt Instrument	Georgette Heyer
21:36:00	Mom tucked me in at 9:36.	Extremely Loud and Incredibly Close	Jonathan Safran Foer
21:45:00	But for some unfathomable reason - birth, death, the end of the universe - Codey Menhoff's was closed at 9:45 PM	Riven Rock	T. C. Boyle
21:50:00	I passed out onto the road and saw by the lighted dial of a clock that it was ten minutes to ten.	Dubliners -- Araby	James Joyce
21:57:00	The waiting man pulled out a handsome watch, the lids of it set with small diamonds. "Three minutes to ten," he announced.	The Four Million	O. Henry
21:05:00	Nine-five. A voice spoke from the study ceiling: "Mrs. McClellan, which poem would you like this evening?" The house was silent.	And there Will Come Soft Rains (from The Martia Chronicles)	Ray Bradbury
21:30:00	The light in Mr. Green's kitchen snapped off at nine-thirty.	A crime in the neighborhood	Suzanne Berne
22:00:00	No one wanted to go to bed when at ten o'clock Mrs. March put by the last finished job, and said, "Come girls."	Little Women	Louisa May Alcott
22:00:00	As soon as the corporal had conducted my uncle Toby up stairs, which was about 10 - Mrs. Wadman threw herself into her arm chair.	The Life and Opinions of Tristram Shandy, Gentleman	Laurence Sterne
22:00:00	Her body asserted itself with a restless movement of the knee, and she stood up. 'Ten o'clock,' she remarked.	The Great Gatsby	F. Scott Fitzgerald
22:08:00	"My watch is always a little fast," I said. "What time do you make it now?" "Ten eight."	The Quiet American	Graham Greene
22:10:00	A mantelpiece surmounted by a damaged clock without a pendulum, the hands of which marked ten minutes past ten.	The Death of Olivier Becaille	Emile Zola
22:12:00	The Chinese women scuttled at an amazing rate. It was c. 2212h., smack in the middle of the former Interval of Issues Resolution.	Infinite Jest	David Foster Wallace
22:14:10	The shopping bags looked heavy and impressive, their weight making the Chinese women lean in slightly. Call it 2214h.	Infinite Jest	David Foster Wallace
22:16:00	Between 2216 and 2226 the ATHSCME giant fans off up at the Sunstrand Plaza within earshot were typically shut off for daily de-linting.	Infinite Jest	David Foster Wallace
22:18:00	My watch is always a little fast,' I said. 'What time do you make it now?' 'Ten eight.' 'Ten eighteen by mine. You see.'	The Quiet American	Graham Greene
22:21:00	On a Saturday c. 2221h., Lenz found a miniature bird that had fallen out of some nest.	Infinite Jest	David Foster Wallace
22:26:00	In the exact center of my visual field was the alarm clock, hands pointing to ten-twenty-six. An alarm clock I received as a memento of somebody's wedding.	Hard Boiled Wonderland and the End of the World	Haruki Murakami
22:30:00	She looked at the clock; it was ten thirty. If she could get there quickly on the subway, then she could be at his house in less than an hour.	Brooklyn p. 181 hardback ed	Colm Toibin
22:31:00	At 10.31 pm, I went out onto the balcony to find out whether I could see any stars, but there weren't any because of all the clouds.	The Curious Incident of the Dog in the Night-time	Mark Haddon
22:45:00	Alec pricked up his ears. "When was that?" "Oh, yesterday evening." "What time?" "About a quarter to eleven. I was playing bridge."	Dead in the water	Carola Dunn
22:50:00	22.50 and they went out neatly, just as they should - you couldn't fault Parks, he was always on his route.	Day	A. L. Kennedy
22:50:00	10.50 P. M. This diary-keeping of mine is, I fancy, the outcome of that scientific habit of mind about which I wrote this morning.	The Parasite	Sir Arthur Conan Doyle
22:55:00	Eleven o'clock, all but five minutes!" "But which eleven o'clock?" "The eleven o'clock that is to decide life or death?	The Phantom of the Opera	Gaston Leroux
22:57:00	"Take it away again. We want nothing to do with it now. Catch the eleven o'clock express."	If on a winters night a traveller	Italo Calvino
22:59:00	They parked the car outside Lowther's at precisely one minute to eleven. People were leaving, not all of them happy.	The Complaints	Ian Rankin
22:09:00	It was long after ten o'clock and yet there was no sign of Gabriel and his wife.	The Dead	James Joyce
22:30:00	The time was ten-thirty but it could have been three in the morning, because along its borders, West Berlin goes to bed with the dark	Smiley's People	John Le Carre
22:45:00	Why it is now five seconds until fifteen minutes before eleven o'clock and you are just an old Trojan Horse.	Good Intentions	Ogden Nash
23:00:00	The train arrived in New York at eleven that night.	The Recognitions, III, p. 444, Penguin pb edn	William Gaddis
23:00:00	The clock struck eleven. I looked at Adele, whose head leant against my shoulder.	Jane Eyre	Charlotte Bronte
23:00:00	It was quite late, already eleven o'clock, when the guests, having once again ended up together in the conservatory began to leave.	Buddenbrooks	Thomas Mann
23:00:00	At eleven o'clock that night, having secured a bed at one of the hotels, he walked out into the streets of Sandbourne.	Tess of the d'Urbervilles	Thomas Hardy
23:00:00	When they reached the top of the Astronomy Tower at eleven o'clock, they found a perfect night for stargazing, cloudless and still.	Harry Potter and the Order of the Phoenix	JK Rowling
23:05:00	It was five minutes past eleven when I made my last entry. I remember winding up my watch and noting the time.	The Poison Belt	Sir Arthur Conan Doyle
23:05:00	It was 11.5, five minutes later than my habitual bedtime. I felt guilty at being still up.	The Go-Between	L.P.Hartley
23:07:00	At 11.07 pm, Samuel "Gunner" Wilson was moving at 645 miles per hour over the Mojave Desert.	The Andromeda Strain	Michael Crichton
23:10:00	It's ten past eleven. Richard declined with thanks my offer to make up a bed for him here in my study, and has driven off back to Cambridge.	Deaf Sentence	David Lodge
23:11:00	May 20, 2004, 11:11 p.m. - but that would have been a case of my opening the file and reflexively pressing save when I closed it.	The Year of Magical Thinking	Joan Didion
23:16:00	The time was 11.16 pm. I tried doubling 2s again, but I couldn't get past 2(15) which was 32,768.	The Curious Incident of the Dog in the Night-time	Mark Haddon
23:20:00	At eleven-twenty, he parked his van across the street from the Hudston house. It was in the hills.	Watchers	Dean Koontz
23:25:00	They were plainly visible, and the hands indicated the hour of eleven o'clock and twenty-five minutes.	A Wireless Message (short story)	Ambrose Bierce
23:30:00	He would catch the night bus for Casablanca, the one that left the beach at half past eleven.	The Dismissal, in Midnight Mass & Other Stories	Paul Bowles
23:30:00	He loaded the player and turned on the viewer, his knees popping again as he squatted to set the cue to 2330.	Infinite Jest	David Foster Wallace
23:32:00	In about twenty-eight minutes it will be midnight. I still have twenty-eight minutes left.	The Evenings	Gerard Reve
23:35:00	Eleven thirty-four. We stand on the sidewalk in front of Jean's apartment on the Upper East Side.	American Psycho	Bret Easton Ellis
23:36:00	Then Green knocks at the front door at 2336 - Gately has to Log the exact time and then it's his call whether to unlock the door.	Infinite Jest	David Foster Wallace
23:39:00	There's a whisper down the line at 11.39 When the Night Mail's ready to depart.	Skimbleshanks: The Railway Cat (Old Possum's Book of Practical Cats)	T S Eliot
23:40:00	Professor Van Helsing and I are to leave by the 11:40 train tonight for Veresti, where we are to get a carriage to drive to the Borgo Pass.	Dracula	Bram Stoker
23:41:00	The time was 11:41. I remember...what do I remember?	Noble House	James Clavell
23:45:00	The church clocks chimed three quarters past eleven, as two figures emerged on London Bridge.	Oliver Twist	Charles Dickens
23:45:00	We passed Shiplake as the clock was striking the quarter to twelve.	Three Men in a Boat	Jerome K. Jerome
23:50:00	At 11:50 P.M., I got up extremely quietly, took my things from under the bed, and opened the door one millimeter at a time.	Extremely Loud and Incredibly Close	Jonathan Safran Foer
23:53:00	It was 7 minutes to midnight. The dog was lying on the grass in the middle of the lawn in front of Mrs. Shears' house.	The Curious Incident of the Dog in the Night-time	Mark Haddon
23:55:00	"I am going to lock you in. It is - " he consulted his watch, "five minutes to midnight. Miss Granger, three turns should do it. Good luck."	Harry Potter and the Prisoner of Azkaban	J. K. Rowling
23:55:00	It wanted five minutes to twelve, when the premonitory symptoms of the working of the laudanum first showed themselves to me.	The Moonstone	Wilkie Collins
23:57:00	Chigurh raised his wrist and looked at his watch. Eleven fifty-seven he said. Wells nodded.	No Country for Old Men	Cormac McCarthy
23:58:00	Midnight is approaching, and while the peak of activity has passed, the basal metabolism that maintains life continues undiminished.	After Dark	Murakami
